City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
341,Ust-Kuyga,RU,70.0167,135.6,-6.88,100,100,1.74,overcast clouds
342,Hvide Sande,DK,56.0045,8.1294,36.18,83,100,10.04,overcast clouds
343,Guia De Isora,ES,28.2115,-16.7795,65.32,67,6,8.16,clear sky
344,Kishi,NG,9.0833,3.85,94.48,14,78,5.3,broken clouds
345,Bom Jesus Do Itabapoana,BR,-21.1339,-41.6797,80.04,73,0,4.52,clear sky
346,Khani,GE,41.9563,42.9566,54.97,65,100,1.36,overcast clouds
347,Chapleau,CA,47.8405,-83.4034,19.49,86,90,2.3,light snow
348,Northam,GB,51.0333,-4.2167,42.42,71,100,13.04,overcast clouds
349,Puerto Baquerizo Moreno,EC,-0.9,-89.6,68.45,81,82,10.67,broken clouds
350,Cabedelo,BR,-6.9811,-34.8339,83.07,64,73,10.85,broken clouds
351,Erzurum,TR,40.0,41.5,42.48,79,100,1.63,overcast clouds
352,Khilok,RU,51.3674,110.4676,4.26,91,30,3.13,scattered clouds
353,Dajabon,DO,19.5488,-71.7083,71.35,84,67,3.62,broken clouds
354,Havoysund,NO,70.9963,24.6622,16.68,89,46,16.06,scattered clouds
355,Jardim,BR,-21.4803,-56.1381,87.46,53,3,7.85,clear sky
356,Manacapuru,BR,-3.2997,-60.6206,77.58,78,98,1.92,overcast clouds
357,Touros,BR,-5.1989,-35.4608,85.1,61,75,12.93,broken clouds
358,Kodiak,US,57.79,-152.4072,11.93,75,6,13.02,clear sky
359,Kahului,US,20.8947,-156.47,71.62,83,75,8.05,light rain
360,Olinda,BR,-8.0089,-34.8553,83.93,70,75,8.05,broken clouds
361,Porto Velho,BR,-8.7619,-63.9039,75.25,94,75,3.44,mist
362,Chongwe,ZM,-15.3292,28.682,88.7,28,77,7.65,broken clouds
363,Dunedin,NZ,-45.8742,170.5036,51.69,91,39,5.3,scattered clouds
364,Abu Samrah,SY,35.3029,37.1841,70.02,34,68,2.8,broken clouds
365,Gat,IL,31.61,34.7642,83.08,21,4,7.83,clear sky
366,Astana,KZ,51.1801,71.446,12.15,73,0,4.47,clear sky
367,Ucluelet,CA,48.9329,-125.5528,51.04,99,100,4.72,moderate rain
368,Kulhudhuffushi,MV,6.6221,73.07,80.91,76,100,6.11,moderate rain
369,Kapit,MY,2.0167,112.9333,74.52,98,91,1.05,overcast clouds
370,Kavaratti,IN,10.5669,72.642,82.29,72,98,7.2,overcast clouds
371,Maldonado,UY,-34.6667,-54.9167,69.19,72,100,4.88,light rain
372,Nemuro,JP,43.3236,145.575,37.0,76,38,10.0,scattered clouds
373,Itaueira,BR,-7.6033,-43.0256,81.0,75,99,5.55,overcast clouds
374,Nouadhibou,MR,20.931,-17.0347,69.78,46,0,29.93,sand
375,Husavik,IS,66.0449,-17.3389,26.51,92,100,8.19,snow
376,Phangnga,TH,8.4509,98.5298,80.71,86,99,5.12,overcast clouds
377,Lapua,FI,62.9693,23.0088,6.51,93,100,2.66,overcast clouds
378,Sao Joao Da Barra,BR,-21.6403,-41.0511,77.09,75,16,9.06,few clouds
379,Doha,QA,25.2867,51.5333,82.71,29,0,18.41,clear sky
380,Sakakah,SA,29.9697,40.2064,80.17,23,1,1.5,clear sky
381,Muisne,EC,0.6,-80.0333,75.02,91,100,8.43,light rain
382,Ancud,CL,-41.8697,-73.8203,47.73,70,89,3.15,overcast clouds
383,Selfoss,IS,63.9331,-20.9971,33.69,97,100,5.39,light snow
384,Gambela,ET,8.25,34.5833,99.93,24,9,5.61,clear sky
385,Arona,ES,28.0996,-16.681,64.92,53,75,9.22,broken clouds
386,Bousso,TD,10.4795,16.7117,98.67,8,35,5.66,scattered clouds
387,Kendari,ID,-3.945,122.4989,76.33,93,79,2.64,broken clouds
388,Aberdeen,GB,57.1437,-2.0981,32.49,100,40,8.05,scattered clouds
389,Borgarnes,IS,64.5383,-21.9206,36.16,96,100,6.29,light rain
390,Fuyang,CN,32.9,115.8167,54.37,61,87,0.34,overcast clouds
391,Aklavik,CA,68.2191,-135.0107,-13.97,85,57,17.94,broken clouds
392,Verkhnevilyuysk,RU,63.4453,120.3167,-7.82,97,93,5.57,overcast clouds
393,Korem,ET,12.5058,39.5228,63.28,47,50,11.23,scattered clouds
394,Saint-Joseph,RE,-21.3667,55.6167,79.18,87,95,4.81,light rain
395,Chicama,PE,-7.8447,-79.1469,59.54,82,100,4.92,overcast clouds
396,Fenoarivo Atsinanana,MG,-17.3667,49.4167,78.96,71,77,11.99,broken clouds
397,Vestmannaeyjar,IS,63.4427,-20.2734,39.65,96,100,23.76,light rain
398,Coquimbo,CL,-29.9533,-71.3436,56.93,94,0,1.14,clear sky
399,Kristiinankaupunki,FI,62.2743,21.376,24.17,59,100,7.11,overcast clouds
400,Ochakiv,UA,46.6128,31.5498,55.54,95,100,8.95,overcast clouds
401,Huasahuasi,PE,-11.3167,-75.6167,42.22,79,98,1.52,overcast clouds
402,Lavrentiya,RU,65.5833,-171.0,-10.59,94,5,7.23,clear sky
403,Kitimat,CA,54.0524,-128.6534,37.78,100,100,5.46,heavy intensity rain
404,Belmonte,BR,-15.8631,-38.8828,75.7,75,99,12.15,overcast clouds
405,Morondava,MG,-20.2833,44.2833,80.29,60,0,15.57,clear sky
406,Seoul,KR,37.5683,126.9778,40.51,75,0,2.3,clear sky
407,Lipin Bor,RU,60.2622,37.9763,22.69,95,100,11.14,snow
408,Strezhevoy,RU,60.7333,77.5889,17.58,94,97,6.53,overcast clouds
409,Iskateley,RU,67.6803,53.1512,-6.32,99,39,5.19,scattered clouds
410,Havre-Saint-Pierre,CA,50.2334,-63.5986,35.6,93,90,14.97,light rain
411,Uptar,RU,59.75,150.9167,4.01,96,100,3.98,light snow
412,Zima,RU,53.9202,102.0442,14.81,88,100,5.06,overcast clouds
413,Gusau,NG,12.1628,6.6614,92.37,10,85,13.73,overcast clouds
414,Saint-Augustin,CA,51.226,-58.6502,35.51,88,100,25.95,overcast clouds
415,Emmett,US,43.8735,-116.4993,30.83,76,82,1.36,broken clouds
416,Gorontalo,ID,0.5412,123.0595,76.89,94,100,1.54,overcast clouds
417,Panaba,MX,21.2833,-88.2667,65.97,91,20,3.62,few clouds
418,Panguna,PG,-6.3164,155.4848,69.8,96,100,1.92,overcast clouds
419,Richards Bay,ZA,-28.783,32.0377,89.58,42,63,19.73,broken clouds
420,Alora,ES,36.8236,-4.7058,53.04,39,1,9.08,clear sky
421,Te Anau,NZ,-45.4167,167.7167,45.37,90,4,0.11,clear sky
422,Bathsheba,BB,13.2167,-59.5167,83.01,78,40,16.11,scattered clouds
423,Muros,ES,42.7762,-9.0603,48.7,86,93,6.51,overcast clouds
424,Abu Dhabi,AE,24.4667,54.3667,84.31,48,20,9.22,few clouds
425,Lipari,IT,38.4674,14.954,61.81,58,100,21.41,overcast clouds
426,Grindavik,IS,63.8424,-22.4338,36.07,100,90,20.71,light intensity drizzle
427,Arvin,US,35.2091,-118.8284,51.01,46,0,1.52,clear sky
428,Khatanga,RU,71.9667,102.5,-9.71,97,99,11.27,overcast clouds
429,Port-Cartier,CA,50.0334,-66.8654,32.22,68,100,13.38,overcast clouds
430,Krasnyy Chikoy,RU,50.3643,108.7512,2.35,96,21,2.48,few clouds
431,Srednekolymsk,RU,67.45,153.6833,-38.36,99,86,6.49,overcast clouds
432,Fontem,CM,5.4685,9.8818,84.6,38,70,2.21,broken clouds
433,Tonj,SS,7.2737,28.6822,98.56,21,70,6.44,broken clouds
434,Kaduqli,SD,11.0167,29.7167,100.08,18,2,11.72,clear sky
435,Port Lincoln,AU,-34.7333,135.8667,59.83,80,0,9.26,clear sky
436,Hovd,MN,48.0056,91.6419,19.11,30,71,2.33,broken clouds
437,Caravelas,BR,-17.7125,-39.2481,81.86,66,97,10.02,overcast clouds
438,Akyab,MM,20.15,92.9,78.75,71,9,10.29,clear sky
439,Katsuura,JP,35.1333,140.3,51.91,45,1,5.08,clear sky
440,Lasa,IT,46.6166,10.7002,30.94,80,99,4.5,overcast clouds
441,Shubarshi,KZ,48.5872,57.1869,24.85,83,92,7.25,overcast clouds
442,Bitung,ID,1.4451,125.1824,79.65,84,97,4.43,overcast clouds
443,Agadez,NE,19.75,10.25,88.09,11,55,8.46,broken clouds
444,Kupang,ID,-10.1667,123.5833,81.36,82,100,6.58,overcast clouds
445,Duma,CN,34.7653,108.135,39.22,62,39,8.72,scattered clouds
446,Rocky Mountain House,CA,52.3668,-114.9188,31.75,86,100,1.14,overcast clouds
447,Gari,RU,59.4307,62.3497,22.55,78,91,11.14,overcast clouds
448,Sobolevo,RU,54.4299,31.8996,35.83,80,99,6.91,overcast clouds
449,Togur,RU,58.3631,82.8265,28.94,90,100,12.1,overcast clouds
450,Hargeysa,SO,9.56,44.065,77.09,37,0,19.57,clear sky
451,Aksarka,RU,66.5606,67.7975,-21.01,100,29,4.9,scattered clouds
452,Churachandpur,IN,24.3333,93.6667,65.48,82,3,2.59,clear sky
453,Saint Anthony,US,45.0205,-93.218,28.24,63,1,8.05,clear sky
454,Impfondo,CG,1.6381,18.0667,96.39,30,81,1.66,broken clouds
455,Pizarro,CO,4.9533,-77.366,74.82,92,62,4.94,broken clouds
456,Tuatapere,NZ,-46.1333,167.6833,45.3,87,29,3.13,scattered clouds
457,Baykit,RU,61.67,96.37,6.58,98,100,2.62,overcast clouds
458,Abnub,EG,27.2696,31.1511,86.22,11,4,10.27,clear sky
459,Kharp,RU,66.8014,65.8081,-13.92,93,12,2.91,few clouds
460,Cap-Aux-Meules,CA,47.3821,-61.8597,32.05,69,75,24.16,broken clouds
461,Kabanjahe,ID,3.1001,98.4908,68.76,98,100,3.8,moderate rain
462,Muzhi,RU,65.3667,64.6667,-8.27,95,89,0.94,overcast clouds
463,Karratha,AU,-20.7377,116.8463,84.34,59,1,10.31,light rain
464,Bambanglipuro,ID,-7.95,110.2833,77.09,86,100,3.65,overcast clouds
465,Pouebo,NC,-20.4,164.5667,78.17,82,66,12.19,broken clouds
466,Grand Gaube,MU,-20.0064,57.6608,84.6,68,5,5.79,clear sky
467,Andenes,NO,69.3143,16.1194,24.78,93,75,14.97,light snow
468,Rize,TR,40.9044,40.8949,46.06,74,99,4.29,overcast clouds
469,Russkaya Polyana,UA,49.417,31.9201,51.46,64,61,8.14,broken clouds
470,Chuy,UY,-33.6971,-53.4616,71.64,87,100,6.6,moderate rain
471,Pemberton,CA,50.3164,-122.8027,37.26,100,100,0.78,overcast clouds
472,Budhlada,IN,29.9333,75.5667,70.92,25,0,3.91,clear sky
473,Puerto Quijarro,BO,-17.7833,-57.7667,87.89,56,73,7.61,broken clouds
474,Amapa,BR,1.0,-52.0,78.3,86,58,3.91,broken clouds
475,Manoharpur,IN,27.3,75.95,77.95,40,23,5.57,few clouds
476,Tono,JP,39.3167,141.5333,31.57,86,3,2.8,clear sky
477,Mecca,SA,21.4267,39.8261,94.44,25,0,11.95,clear sky
478,Fianarantsoa,MG,-21.4333,47.0833,70.54,62,70,9.98,broken clouds
479,Hare Bay,CA,48.8499,-54.0148,43.95,79,12,13.44,few clouds
480,Sikandra Rao,IN,27.7,78.4,72.84,39,19,0.34,few clouds
481,Atambua,ID,-9.1061,124.8925,76.6,85,100,3.11,light rain
482,Altamont,US,42.2068,-121.7372,30.04,100,90,0.0,fog
483,Ouallam,NE,14.3188,2.0866,96.89,7,71,12.91,broken clouds
484,Maun,BW,-19.9833,23.4167,93.16,31,75,5.75,broken clouds
485,Simbahan,PH,6.3032,120.5836,83.59,74,100,9.31,overcast clouds
486,Lagoa,PT,39.05,-27.9833,60.57,62,99,7.11,overcast clouds
487,Hami,CN,42.8,93.45,26.02,65,5,3.78,clear sky
488,Izumo,JP,35.3667,132.7667,42.75,87,0,4.61,clear sky
489,Berceni,RO,44.9333,26.1167,60.35,54,67,9.46,broken clouds
490,Naze,JP,28.3667,129.4833,63.59,64,100,19.73,light rain
491,Goderich,CA,43.7501,-81.7165,28.72,86,100,6.91,light snow
492,Comodoro Rivadavia,AR,-45.8667,-67.5,60.66,33,0,29.93,clear sky
493,Dieppe,FR,49.75,1.1667,41.18,81,100,16.15,overcast clouds
494,San Carlos,VE,9.6612,-68.5827,77.07,78,18,2.26,few clouds
495,Beloha,MG,-25.1667,45.05,77.88,34,1,17.9,clear sky
496,Pangai,TO,-19.8,-174.35,79.0,77,96,24.02,overcast clouds
497,Dinajpur,BD,25.6272,88.6386,70.68,51,26,5.32,scattered clouds
498,Takoradi,GH,4.8845,-1.7554,84.06,71,36,6.49,light rain
499,Isangel,VU,-19.55,169.2667,77.74,86,85,8.48,overcast clouds
500,Deputatskiy,RU,69.3,139.9,-12.23,94,100,5.82,overcast clouds
501,Yelan-Kolenovskiy,RU,51.1632,41.151,43.16,96,100,5.61,overcast clouds
502,Rio Gallegos,AR,-51.6226,-69.2181,57.25,35,40,18.41,scattered clouds
503,Hoopstad,ZA,-27.8327,25.9083,77.99,41,97,14.12,overcast clouds
504,Milledgeville,US,33.0801,-83.2321,42.19,93,1,0.0,clear sky
505,Statesboro,US,32.4488,-81.7832,41.14,87,1,0.0,clear sky
506,Cambara,BR,-23.0464,-50.0736,80.15,52,0,4.0,clear sky
507,Hailey,US,43.5196,-114.3153,31.86,86,40,10.36,scattered clouds
508,Walvis Bay,NA,-22.9575,14.5053,76.15,50,11,13.8,few clouds
509,Vila Franca Do Campo,PT,37.7167,-25.4333,61.21,66,89,5.73,overcast clouds
510,Goundam,ML,16.4145,-3.6708,93.92,10,98,10.2,overcast clouds
511,Najran,SA,17.4924,44.1277,79.45,19,0,12.33,clear sky
512,Crotone,IT,39.0851,17.1178,61.11,73,96,29.8,light rain
513,Egvekinot,RU,66.3167,-179.1667,-9.6,86,98,0.38,overcast clouds
514,Takhtamygda,RU,54.1,123.5667,2.34,89,85,3.04,overcast clouds
515,Latung,PH,5.5,120.8833,83.68,74,98,6.64,overcast clouds
516,Oussouye,SN,12.485,-16.5469,87.98,23,30,11.68,scattered clouds
517,Tuyen Quang,VN,21.8233,105.2181,67.14,69,7,0.54,clear sky
518,Gotsu,JP,35.0,132.2167,48.47,63,69,5.32,broken clouds
519,San Ignacio,BZ,17.1561,-89.0714,66.34,94,40,0.0,scattered clouds
520,Ishigaki,JP,24.3448,124.1572,71.73,88,75,24.16,shower rain
521,Geraldton,AU,-28.7667,114.6,72.01,78,2,13.8,clear sky
522,Itaqui,BR,-29.1253,-56.5531,68.23,92,100,4.74,moderate rain
523,Hohhot,CN,40.8106,111.6522,37.69,35,0,15.66,clear sky
524,Klyuchi,RU,52.2667,79.1667,16.65,88,31,7.4,scattered clouds
525,Yatou,CN,37.15,122.3833,49.3,76,100,6.15,overcast clouds
526,Wodonga,AU,-36.1167,146.8833,64.4,72,75,0.0,broken clouds
527,Talnakh,RU,69.4865,88.3972,-11.34,98,99,3.89,overcast clouds
528,Vikhorevka,RU,56.1201,101.1636,15.39,90,100,9.4,light snow
529,Moscow,RU,55.7522,37.6156,39.63,84,100,9.26,light rain
530,Abalak,RU,58.1286,68.5944,21.65,96,100,7.07,overcast clouds
531,Oktyabrskiy,RU,54.4815,53.471,27.63,79,100,15.21,overcast clouds
532,Rakaia,NZ,-43.75,172.0167,56.21,99,67,6.71,broken clouds
533,Araouane,ML,18.9048,-3.5265,82.56,19,86,14.36,overcast clouds
534,Hobyo,SO,5.3505,48.5268,83.82,69,66,17.29,light rain
535,Vallenar,CL,-28.5708,-70.7581,71.82,36,0,3.6,clear sky
536,Zharkent,KZ,44.1628,80.0,32.95,24,0,2.37,clear sky
537,Atherton,GB,53.5237,-2.4935,40.32,66,100,3.4,snow
538,Nkhotakota,MW,-12.9274,34.2961,82.78,49,23,4.65,few clouds
539,Ruidoso,US,33.3317,-105.673,32.14,59,1,5.75,clear sky
540,Nagorsk,RU,59.3172,50.8078,28.9,95,100,10.71,light snow
541,Kaeo,NZ,-35.1,173.7833,59.36,91,100,2.73,overcast clouds
542,Cervo,ES,43.6702,-7.4101,51.84,82,100,15.08,light rain
543,Terrace Bay,CA,48.7834,-87.1,26.22,82,100,11.9,overcast clouds
544,Talara,PE,-4.5772,-81.2719,67.41,78,96,11.92,overcast clouds
545,Alexandria,EG,31.2156,29.9553,82.94,42,0,4.61,clear sky
546,Shahrud,IR,36.4182,54.9763,52.38,40,99,8.01,overcast clouds
547,Igarka,RU,67.4667,86.5833,0.54,97,100,4.09,overcast clouds
548,Mandalgovi,MN,45.7625,106.2708,14.56,48,55,7.27,broken clouds
549,Kalmunai,LK,7.4167,81.8167,80.26,83,97,8.7,overcast clouds
550,Manbij,SY,36.5281,37.9549,63.37,45,61,6.22,broken clouds
551,Fairbanks,US,64.8378,-147.7164,-23.46,97,100,1.81,overcast clouds
552,South Bend,US,41.6834,-86.25,36.45,78,85,12.06,overcast clouds
553,Tilichiki,RU,60.4667,166.1,15.75,92,100,7.76,overcast clouds
554,Thohoyandou,ZA,-22.9456,30.485,87.13,32,0,5.39,clear sky
555,La Ronge,CA,55.1001,-105.2842,15.39,93,95,7.54,overcast clouds
556,Poum,NC,-20.2333,164.0167,80.62,75,31,7.0,scattered clouds
557,Stokmarknes,NO,68.5646,14.9108,26.64,90,100,9.31,light snow
558,Muli,MV,2.9167,73.5667,82.44,70,92,15.03,overcast clouds
559,Barbastro,ES,42.0356,0.1269,44.78,43,21,17.11,few clouds
560,Vila Do Maio,CV,15.1333,-23.2167,76.1,74,91,22.57,overcast clouds
561,Nioro,GM,13.35,-15.75,94.59,18,11,12.33,few clouds
562,Zaozerne,UA,45.1582,33.2787,55.04,94,100,7.58,overcast clouds
563,Praya,CV,14.9215,-23.5087,79.34,61,20,28.77,few clouds
564,Anloga,GH,5.7947,0.8973,85.03,70,70,9.15,broken clouds
565,Port Macquarie,AU,-31.4333,152.9167,64.17,84,99,8.05,overcast clouds
566,Sampit,ID,-2.5333,112.95,71.8,98,100,3.2,light rain
567,Loa Janan,ID,-0.583,117.095,76.64,90,100,2.51,light rain
